Normal 1;Normal2;Impersonation;Replay 1;Replay 2
29;52;36;25;36
29;51;37;24;36
29;52;36;25;36
29;52;36;24;36
29;51;37;25;36
29;51;38;24;36
29;52;35;24;36
29;51;35;24;36
29;52;36;25;36
29;52;35;24;36
29;51;34;25;36
29;52;35;24;36
28;52;35;25;36
29;52;34;25;36
29;52;36;24;36
29;51;35;24;36
29;52;36;24;36
29;51;35;25;36
29;52;34;24;36
28;51;34;24;36
29;52;36;25;36
29;52;33;24;36
29;52;35;24;36
29;52;35;25;36
29;51;34;25;36
29;52;36;24;36
29;51;34;24;36
29;52;35;24;36
29;52;34;25;37
29;51;35;24;36
29;52;34;25;36
29;52;33;24;36
29;52;35;25;36
29;51;33;24;36
29;52;36;24;37
29;52;32;25;36
29;52;35;24;36
29;52;34;24;36
29;52;34;24;36
29;52;33;25;36
29;52;35;24;36
29;51;35;25;36
30;52;36;24;36
29;52;33;24;36
29;51;35;25;36
29;52;37;24;36
29;52;36;24;36
29;51;37;24;36
29;52;35;25;36
29;52;37;23;36
29;52;35;24;36
29;52;36;25;36
28;51;34;24;36
28;51;37;24;36
29;52;34;24;36
29;51;35;25;36
29;51;34;24;37
29;52;36;24;36
29;51;34;24;36
29;52;34;24;37
29;52;35;24;36
29;51;37;24;36
29;52;36;24;36
29;51;36;24;36
29;52;37;24;37
28;52;38;24;36
29;52;38;24;36
29;52;36;24;36
29;52;38;24;37
29;52;36;24;36
28;52;38;24;36
29;52;36;24;36
29;52;36;24;36
29;52;36;25;36
29;52;36;25;36
29;52;34;24;36
29;52;35;25;36
29;52;37;25;36
29;52;36;24;36
29;51;35;25;36
29;51;36;24;36
28;52;37;24;36
29;52;36;25;36
29;52;35;24;36
29;52;34;24;36
29;52;36;24;37
29;52;33;25;36
29;52;34;24;36
29;51;33;24;36
29;52;33;24;36
29;52;34;24;36
28;52;35;24;36
29;52;34;24;36
29;52;34;24;36
29;52;34;25;36
29;52;33;25;36
28;51;33;25;36
29;52;32;25;36
29;52;33;24;36
29;52;32;24;36
29;52;34;25;36
29;52;34;24;36
29;52;34;24;36
29;51;33;24;36
29;52;32;24;36
29;52;34;24;36
29;52;32;24;36
29;52;33;24;36
29;52;33;24;36
29;52;32;24;36
29;52;35;24;37
29;52;32;24;36
28;52;33;24;36
29;52;33;24;36
29;52;34;24;36
29;52;33;24;36
29;52;34;25;36
29;52;36;24;36
29;52;34;24;36
29;52;34;24;36
29;52;33;24;36
29;52;34;25;36
29;52;35;25;36
29;51;35;24;36
29;52;35;24;36
29;52;36;24;36
29;52;35;24;36
29;52;34;24;36
29;52;35;25;36
29;52;36;24;36
29;52;36;24;36
29;52;34;24;36
29;51;37;24;36
29;52;34;24;36
29;52;34;25;36
29;51;33;24;36
29;52;35;24;36
29;52;34;25;36
29;52;35;25;36
29;51;33;24;36
29;52;36;24;36
29;52;33;25;36
29;52;33;24;36
29;52;35;24;36
29;52;35;25;36
29;52;33;24;36
29;52;33;24;36
29;52;36;24;37
29;52;35;25;37
29;52;34;24;36
29;52;33;24;36
29;52;34;24;36
29;52;33;24;36
29;52;34;24;36
29;52;32;25;36
29;52;34;24;36
29;52;34;24;36
29;52;35;24;36
29;52;35;24;36
29;52;36;24;36
29;52;36;24;36
29;52;35;24;36
29;52;36;25;37
29;52;37;25;37
29;52;35;24;36
29;52;34;24;36
29;52;37;24;37
29;52;36;24;36
29;52;33;24;36
29;52;35;24;36
29;52;35;24;36
29;52;35;24;36
29;52;35;25;36
29;52;36;24;36
29;52;33;24;36
29;51;37;25;35
29;52;37;24;36
29;51;36;24;36
29;52;37;24;37
29;52;35;25;36
29;52;35;25;36
29;52;37;24;36
29;52;37;24;36
29;52;35;25;36
29;52;34;24;36
29;52;34;24;35
29;52;35;24;36
29;52;34;24;36
29;52;33;24;36
29;52;36;25;36
29;52;36;24;36
29;52;34;24;36
29;52;35;24;36
29;52;34;25;36
29;52;34;24;36
29;52;35;24;36
29;52;34;25;36
29;52;34;24;36
29;52;36;24;36
29;52;36;24;36
29;52;34;25;36
29;52;36;24;36
29;52;35;24;36
29;52;34;24;36
28;52;34;24;36
29;52;36;25;36
29;52;34;25;36
29;52;34;24;36
29;52;33;25;37
29;52;34;24;36
29;51;33;25;36
29;52;34;24;36
29;52;32;24;37
29;52;33;24;36
29;52;32;25;36
29;51;32;24;36
29;52;33;24;36
28;52;35;25;36
29;52;32;24;36
29;52;33;24;37
29;52;35;24;36
29;52;33;24;36
29;51;35;25;37
29;52;35;24;37
29;52;34;25;36
29;52;36;24;36
29;52;36;24;36
29;52;37;24;36
29;52;36;24;36
29;52;38;25;36
29;52;37;24;36
29;52;38;24;36
29;52;36;25;36
29;52;36;24;36
29;52;35;24;36
28;52;36;24;36
29;52;35;24;36
28;52;37;24;36
29;52;35;24;36
29;52;34;24;36
29;52;34;25;36
29;52;36;24;36
29;52;35;24;36
29;52;34;24;36
29;52;33;24;36
29;51;35;24;36
29;52;32;24;36
29;52;34;24;36
29;52;33;24;36
29;52;35;24;36
29;52;33;24;36
29;52;35;25;35
29;52;36;25;35
29;52;35;24;36
29;52;34;24;36
29;52;33;25;36
29;52;35;24;36
29;52;32;24;36
29;52;35;24;36
29;52;34;24;36
29;52;33;24;36
29;52;33;24;36
29;52;33;24;36
29;52;34;24;36
29;52;32;24;37
29;52;35;25;36
29;52;34;25;36
29;52;34;24;36
29;52;35;24;37
29;52;36;24;36
29;52;37;24;36
29;52;35;24;36
29;52;36;25;36
29;52;37;24;36
29;52;36;24;37
29;51;37;24;36
29;51;35;24;36
29;52;37;24;37
29;52;36;24;36
28;52;34;24;36
28;52;34;24;36
29;52;34;24;36
29;52;34;24;36
29;52;34;24;36
29;52;33;24;36
29;52;34;24;36
28;52;34;25;37
28;52;34;24;36
29;52;35;24;36
29;52;33;24;36
29;52;33;24;37
29;52;32;25;37
29;52;33;24;37
29;52;32;25;36
29;52;33;25;36
29;52;34;25;36
29;52;34;24;36
29;52;33;24;37
29;52;32;25;37
29;52;34;24;37
29;52;32;25;36
29;52;33;24;36
28;52;32;24;36
29;52;35;24;36
29;52;34;24;36
29;52;33;24;36
29;52;35;24;37
29;52;33;25;36
29;52;32;25;36
28;51;34;24;37
29;52;35;24;36
29;52;33;25;36
29;52;33;25;36
29;52;35;24;36
29;52;36;24;36
28;52;35;24;36
29;52;35;25;36
29;52;36;24;36
29;52;37;24;36
29;52;34;25;37
29;52;34;24;37
29;52;35;24;36
29;52;36;24;36
29;52;34;24;37
29;52;35;24;36
29;52;34;24;36
29;52;34;24;37
28;52;33;24;36
29;52;33;25;36
29;52;32;24;36
29;52;33;24;37
29;52;33;24;36
29;52;32;24;36
29;52;32;24;36
29;52;33;24;36
29;52;34;25;36
29;52;32;24;36
29;52;32;24;38
29;52;32;24;36
29;51;32;25;36
29;52;31;24;36
29;52;31;24;36
29;52;30;24;36
29;52;33;25;37
29;52;31;24;37
29;52;30;24;37
29;52;30;24;37
29;52;34;24;37
29;52;31;25;36
29;52;34;25;36
29;52;33;24;36
29;52;33;24;37
29;52;34;25;36
29;52;35;25;37
29;52;33;24;36
29;52;35;24;36
29;52;33;24;36
29;52;33;24;36
29;52;34;24;36
29;52;34;24;36
29;52;33;24;36
29;52;35;24;36
29;52;35;24;36
29;52;33;24;36
29;52;34;24;36
29;52;33;24;36
29;52;34;24;36
29;52;35;23;36
29;52;36;24;36
29;52;34;24;36
29;52;36;24;36
29;52;35;24;36
29;52;35;24;36
29;52;37;25;36
29;52;37;24;36
29;52;35;24;37
29;52;36;24;37
28;52;35;25;36
29;52;35;24;36
29;52;34;24;36
29;52;36;25;36
29;52;37;25;36
29;52;35;24;36
29;52;35;24;36
29;52;36;25;37
29;52;34;24;36
29;51;36;24;36
29;52;35;24;36
29;52;36;24;36
29;52;33;24;36
29;52;35;24;37
29;52;33;25;36
29;52;32;24;37
29;52;34;25;36
29;52;35;24;36
29;52;35;24;36
29;52;32;24;36
29;52;32;24;36
29;52;35;24;36
29;52;33;25;36
29;52;33;24;37
29;52;34;24;36
29;52;33;24;36
28;52;34;24;36
29;52;33;25;36
29;52;36;25;36
29;52;33;24;36
29;52;33;24;36
28;52;35;24;36
29;52;36;24;36
28;52;33;25;36
29;52;35;25;36
29;52;35;24;37
29;52;33;24;37
29;52;35;24;36
29;52;33;24;36
29;52;34;24;37
29;52;32;25;36
28;52;33;25;36
29;52;35;24;36
29;52;32;24;36
29;52;33;25;36
29;52;34;24;36
29;52;35;24;36
29;52;32;24;36
29;52;32;24;36
29;52;34;24;36
29;52;33;24;36
29;52;35;24;36
29;52;36;24;36
29;52;34;24;37
29;52;33;24;36
29;52;34;25;36
29;52;35;24;37
29;52;34;24;36
29;52;35;25;36
29;52;36;24;36
29;52;35;24;36
29;52;33;24;36
29;52;36;24;36
29;52;33;25;36
29;52;33;24;36
29;52;34;24;36
29;52;35;24;36
29;52;35;24;37
29;52;34;25;36
29;52;36;24;36
29;52;34;24;36
29;52;36;24;36
29;52;34;24;36
29;52;34;25;36
29;52;35;24;36
29;52;36;25;36
29;52;36;25;36
28;52;35;25;37
29;52;34;24;36
28;52;33;25;36
29;52;33;24;36
29;52;34;25;36
29;52;33;24;36
29;52;35;25;36
29;52;35;25;36
28;52;32;24;36
29;52;33;24;36
29;52;33;25;36
29;52;34;24;36
29;52;34;25;36
28;52;33;25;36
29;52;34;24;36
29;52;36;25;36
28;52;36;24;36
29;52;36;24;36
28;52;33;24;36
29;52;36;25;36
28;52;34;25;36
28;52;36;24;37
29;51;33;24;36
28;52;36;24;36
28;52;36;24;36
29;52;33;24;36
29;52;33;25;36
29;52;34;25;37
29;52;34;25;37
29;52;36;25;36
29;52;33;24;36
28;52;36;24;36
29;52;33;24;36
28;52;36;24;36
28;52;36;25;36
28;52;34;24;36
28;52;36;24;36
29;52;35;24;36
29;52;37;24;36
28;52;35;24;36
29;52;36;25;36
29;52;37;25;36
28;52;35;24;37
29;52;37;25;36
29;52;36;25;36
29;52;37;24;36
29;52;38;24;36
29;52;36;25;37
29;52;35;25;37
29;52;34;24;36
29;52;35;24;36
29;52;35;25;36
29;52;34;24;36
29;52;36;24;36
29;52;37;24;36
29;52;34;25;36
29;52;33;24;37
29;52;33;24;36
29;52;33;24;36
29;52;35;24;36
29;52;34;24;36
29;52;34;25;36
28;52;36;24;36
29;52;34;24;36
29;52;33;25;36
28;52;36;24;36
29;52;35;24;36
29;52;35;24;37
28;52;33;24;36
29;52;34;25;36
29;52;35;24;36
29;52;33;25;36
29;52;34;25;36
28;52;35;24;36
29;52;34;24;36
29;52;35;25;36
29;52;34;24;36
29;52;34;25;36
29;52;35;24;36
29;52;35;25;36
29;52;34;24;36
29;52;34;24;36
29;52;36;25;36
29;52;33;24;36
29;52;33;24;36
29;52;35;24;36
29;52;36;24;36
29;52;35;24;36
29;52;33;24;36
29;52;35;24;36
29;52;34;24;37
29;52;33;24;36
29;52;35;25;36
29;52;36;24;36
29;52;36;24;37
29;52;36;25;36
29;52;36;24;36
29;52;35;24;36
28;52;36;24;36
29;52;34;24;36
28;52;36;24;36
29;52;34;24;36
29;52;36;24;36
29;52;35;25;36
29;52;37;24;36
28;52;36;24;37
29;52;35;25;36
29;52;34;25;36
28;52;37;24;37
29;52;36;24;37
29;52;35;25;36
28;52;34;25;36
29;52;37;24;36
28;52;35;24;36
29;52;36;24;37
28;52;37;25;36
29;52;37;24;36
29;52;35;24;37
29;52;36;24;36
29;52;34;24;37
29;52;36;25;36
28;52;34;24;36
29;52;36;24;36
29;52;36;25;37
29;52;37;24;36
29;52;35;25;37
29;52;35;24;36
29;52;34;24;37
29;52;35;24;37
29;52;36;25;36
29;52;33;25;37
29;52;35;24;36
29;52;34;24;36
29;52;35;24;36
29;52;34;24;36
29;52;34;25;37
29;52;33;24;36
29;52;34;25;37
29;52;34;24;36
29;52;32;25;37
29;52;33;24;37
29;52;34;24;36
29;52;34;24;36
29;52;35;24;36
29;52;35;25;36
29;52;34;24;36
29;52;34;24;36
29;52;33;24;36
29;52;36;24;36
29;52;36;24;36
29;52;35;24;37
29;52;33;24;37
29;52;35;24;36
29;52;36;24;36
29;52;35;24;36
29;52;35;25;36
28;52;37;24;36
29;52;36;24;36
29;52;36;24;36
29;52;36;25;36
29;52;38;24;36
29;52;37;25;36
28;52;37;24;36
28;52;37;24;36
29;52;35;25;36
28;52;37;24;37
28;52;34;24;36
29;52;34;25;36
29;52;34;24;36
29;52;34;24;36
29;52;33;24;37
29;52;36;24;36
29;52;35;24;36
29;52;34;24;37
29;52;35;24;37
29;52;33;25;37
29;52;36;25;36
29;52;33;24;35
29;52;34;24;37
29;52;32;25;36
29;52;33;24;36
29;52;33;24;36
28;52;34;25;37
29;52;34;24;36
29;52;34;24;36
29;52;35;24;37
29;52;35;24;36
29;52;33;25;36
28;52;34;24;36
29;52;32;24;36
29;52;34;25;36
29;52;33;24;36
29;52;32;25;36
29;52;34;24;37
29;52;34;24;37
29;52;35;25;36
28;52;35;25;36
28;52;34;25;36
29;52;35;24;36
28;52;36;25;36
29;52;36;24;36
28;52;34;24;37
29;52;33;24;36
29;52;35;25;37
28;52;33;24;36
28;52;35;24;36
29;52;32;24;37
29;52;35;24;36
29;52;33;24;36
29;52;32;24;36
29;52;33;24;36
29;52;35;25;36
29;52;33;24;36
29;52;34;24;36
29;52;32;24;36
29;52;34;24;37
29;52;35;24;36
29;52;34;24;36
29;52;34;24;36
29;52;36;25;36
29;52;35;24;37
28;52;36;24;36
28;51;35;24;37
28;52;35;24;36
29;52;36;24;37
28;52;34;24;37
28;53;37;25;36
29;52;35;25;36
29;52;35;24;36
29;52;36;24;36
29;52;36;25;36
29;52;34;25;37
29;52;34;24;36
29;52;36;24;36
29;52;33;25;36
29;52;36;24;37
28;52;33;25;37
29;52;34;25;36
29;52;36;24;36
29;52;33;24;37
29;52;33;24;36
29;52;34;24;37
29;53;36;25;37
29;52;33;25;36
29;52;35;25;36
29;52;35;25;37
29;52;35;25;36
28;52;36;24;36
29;52;33;24;36
29;52;36;25;36
28;52;37;25;37
29;52;35;24;36
29;52;35;25;36
29;52;34;24;37
28;52;33;25;36
29;52;32;25;37
29;52;33;24;36
29;52;33;25;36
29;52;35;25;37
29;52;32;24;36
29;53;34;24;36
29;52;32;24;37
29;52;33;24;36
28;52;32;25;37
29;52;32;24;37
28;52;35;25;36
29;52;34;24;37
29;52;32;24;36
29;52;35;24;37
29;53;35;24;36
28;52;33;24;36
28;52;32;24;37
29;52;36;24;37
28;53;35;24;37
29;52;35;24;37
29;52;33;25;37
29;52;34;24;37
28;52;36;24;36
28;52;33;24;36
29;52;34;24;37
29;52;36;25;37
28;52;36;24;36
29;52;36;24;36
29;52;34;25;36
29;52;34;25;37
29;52;36;24;36
29;52;36;24;36
29;52;37;24;37
29;52;34;25;36
29;52;37;25;36
29;52;36;24;36
28;52;34;24;37
28;52;34;24;37
29;52;34;25;36
29;52;35;24;36
29;52;34;24;37
28;52;36;25;36
29;52;34;24;36
29;52;33;24;36
29;52;35;24;36
29;52;35;24;37
29;52;35;24;36
28;52;34;24;36
29;52;35;24;36
29;52;34;25;37
29;52;36;24;36
29;52;33;25;36
28;52;33;24;36
29;52;36;24;37
29;52;33;24;37
29;52;34;25;37
29;53;33;24;36
29;52;35;25;37
29;52;35;24;37
29;52;34;25;36
29;52;33;24;36
29;52;34;24;36
29;52;35;24;36
29;52;33;24;36
28;52;32;25;37
29;52;33;24;37
29;52;34;24;36
29;52;33;24;37
29;52;34;24;36
29;52;32;24;36
29;52;34;24;37
29;52;32;24;37
29;52;35;25;37
29;52;35;24;36
29;52;32;24;37
29;52;33;24;36
29;52;34;24;37
28;52;32;25;36
29;52;33;25;37
28;52;32;25;37
29;52;32;24;36
28;52;35;24;37
29;52;32;24;36
29;52;32;24;37
29;52;33;24;36
29;52;34;24;37
29;52;34;24;36
29;52;32;25;37
29;52;32;25;37
28;52;35;25;36
29;52;32;25;36
29;52;32;24;37
29;52;35;24;37
29;52;32;24;37
29;52;32;24;36
29;52;34;25;37
29;52;32;24;37
29;52;31;25;36
29;52;31;24;37
29;52;32;25;36
29;52;34;24;36
29;52;32;25;37
29;52;31;25;36
29;52;34;25;37
29;52;34;24;36
29;52;31;24;37
29;52;35;25;37
29;52;34;24;37
29;52;36;24;37
29;52;32;24;36
29;52;32;25;36
29;52;34;25;36
29;52;34;24;37
29;52;33;24;37
29;52;33;25;37
29;52;34;25;36
28;52;34;24;36
29;52;34;25;36
28;52;33;24;37
29;52;34;24;37
29;52;34;25;36
29;52;34;25;36
29;52;35;24;37
29;53;34;24;37
29;52;34;24;36
28;52;34;24;36
28;53;33;25;37
28;53;34;25;37
29;52;33;24;37
29;52;35;24;37
29;52;35;24;36
29;52;36;24;37
29;52;36;24;37
29;52;35;25;37
29;52;34;24;37
29;52;37;24;37
29;52;37;24;36
29;52;34;24;37
29;52;36;25;37
29;52;35;24;37
29;52;35;24;37
29;52;35;25;37
29;52;33;24;37
29;52;35;24;37
29;52;34;25;37
29;52;35;25;36
29;52;33;25;36
28;52;34;24;37
28;52;36;24;37
29;52;34;24;37
28;52;35;25;37
28;52;37;24;36
29;52;33;24;37
29;52;36;24;37
28;52;35;25;37
29;52;35;24;36
29;53;35;25;36
28;52;35;24;37
29;52;33;24;37
29;52;33;24;36
28;52;33;24;36
29;52;32;25;37
29;52;34;25;37
29;53;34;24;36
29;53;35;24;37
29;52;35;25;36
29;53;33;25;36
29;52;35;24;36
29;52;35;25;37
29;52;35;24;37
29;52;35;25;36
29;52;34;24;37
29;52;34;25;37
29;52;35;24;37
29;52;33;24;37
28;52;35;24;36
29;52;36;24;37
29;52;36;25;36
29;52;35;24;37
29;52;35;24;36
29;52;37;24;36
28;53;37;24;37
29;52;37;24;36
29;52;34;24;36
29;52;35;24;37
28;52;36;24;37
28;53;36;24;37
28;52;37;24;36
29;52;34;24;37
29;52;36;24;36
29;52;34;24;37
29;52;36;24;36
29;52;33;24;37
29;52;35;25;36
29;53;35;24;36
29;52;34;24;37
29;52;34;25;36
29;52;35;24;37
29;52;36;24;37
29;52;34;24;36
29;52;34;24;37
29;52;34;24;37
29;52;33;24;36
29;52;33;25;37
29;52;33;24;37
29;53;33;24;37
29;52;34;24;36
29;52;34;24;37
29;52;33;25;36
28;52;32;24;36
29;52;35;24;36
29;52;34;24;36
28;52;33;24;36
29;52;34;25;37
28;52;32;24;36
29;52;32;25;37
29;52;32;24;37
28;52;32;25;37
29;52;33;25;37
28;52;31;24;37
29;52;33;25;37
28;52;31;25;37
28;52;33;24;37
29;52;31;25;36
29;52;31;25;37
29;52;34;24;37
29;53;34;24;37
29;52;34;25;36
29;52;35;25;37
29;53;33;25;36
29;52;32;24;37
29;52;33;25;37
29;52;35;25;37
29;53;34;25;37
29;52;33;24;36
29;52;33;25;36
29;52;34;24;36
29;52;33;24;36
29;52;35;25;36
29;52;32;25;36
29;52;32;24;36
29;52;35;25;37
28;52;35;25;36
29;52;36;24;36
29;52;36;24;36
29;52;36;24;36
29;52;34;24;36
28;52;34;24;37
29;52;34;25;36
29;53;33;25;37
28;52;35;25;36
29;52;34;25;36
29;52;33;24;36
29;52;35;25;37
28;52;33;25;37
28;52;33;25;37
28;53;33;24;36
29;52;34;24;36
29;52;32;25;36
29;52;32;24;36
29;53;32;24;37
29;52;32;24;37
29;52;31;25;37
28;52;30;24;37
28;52;33;25;37
28;53;32;24;37
28;52;32;24;36
28;52;30;24;37
28;52;33;24;36
29;52;33;24;36
29;52;32;25;37
29;52;34;25;37
29;52;32;25;36
29;52;35;24;37
29;52;32;25;37
29;52;33;24;36
29;52;32;24;37
29;52;34;24;37
29;52;35;24;36
29;52;33;25;37
29;52;35;24;36
29;52;33;24;37
29;52;35;25;36
29;52;34;25;37
28;52;35;24;36
29;52;35;25;37
29;52;35;25;36
29;52;33;24;36
28;53;33;24;36
28;52;33;24;36
29;52;32;24;36
28;52;32;24;36
29;53;33;24;36
28;52;32;24;36
28;52;32;24;36
28;52;32;24;36
29;52;32;24;36
29;52;34;24;36
29;52;31;24;37
29;52;34;24;37
29;52;34;24;37
28;52;33;25;36
29;52;34;24;37
29;52;34;25;37
29;52;32;25;36
29;52;34;25;37
29;52;32;25;37
29;52;35;24;37
29;52;35;24;36
29;52;35;25;37
29;52;33;24;37
29;53;35;25;37
29;52;35;24;36
29;52;34;24;37
29;52;35;25;37
29;52;35;24;37
28;52;33;25;37
29;52;35;25;36
29;52;35;24;37
29;53;33;24;36
28;52;32;25;36
29;52;34;25;37
29;52;34;25;37
29;52;33;24;37
28;52;34;25;36
28;52;36;25;37
28;53;36;25;36
29;52;36;24;36
29;52;35;24;37
28;52;37;24;36
28;52;35;24;37
29;52;34;24;37
28;52;35;25;36
29;53;35;24;37
28;52;36;25;37
29;52;36;24;36
28;52;35;25;36
29;52;35;24;36
29;52;37;24;36
28;52;36;24;36
28;52;37;24;37
29;52;36;24;37
29;53;37;24;37
29;52;36;24;37
29;52;36;24;37
29;53;36;25;36
29;52;35;25;37
29;53;36;24;36
29;52;34;25;36
29;52;34;24;37
29;53;35;24;36
29;53;34;24;37
29;52;36;25;36
28;52;37;25;36
29;52;37;25;36
28;52;34;24;36
29;52;37;25;36
29;52;35;24;37
28;53;36;24;36
29;52;36;24;36
28;52;36;24;36
29;53;35;24;37
29;52;35;24;37
29;52;34;24;36
29;52;35;24;37
29;52;35;24;36
29;52;36;25;37
29;52;36;24;36
29;52;35;24;36
29;52;36;25;37
29;52;35;25;36
29;52;36;24;36
29;52;37;24;37
28;52;37;24;36
29;52;38;24;37
29;52;38;24;37
29;52;36;25;36
29;52;38;24;37
29;52;38;25;37
29;52;36;25;36
29;52;38;24;36
29;52;37;24;36
29;52;35;24;37
28;52;37;25;37
29;52;37;24;37
29;53;34;24;37
29;52;35;25;37
29;52;34;25;36
28;53;36;24;37
29;53;34;24;36
29;53;35;25;37
29;52;33;24;37
28;52;33;24;37
28;52;32;24;36
29;53;33;24;36
29;52;32;25;36
29;52;35;25;36
29;53;35;25;36
29;52;32;24;36
28;52;34;24;36
29;52;35;24;36
29;53;34;24;37
29;52;33;24;37
29;52;35;24;37
29;52;34;24;36
29;52;35;24;37
29;53;34;24;37
29;52;36;24;37
28;52;35;24;37
29;52;35;24;37
29;53;34;24;37
29;52;35;23;37
29;52;35;24;37
29;52;33;24;37
28;52;36;24;37
29;52;35;24;36
29;53;35;24;37
29;52;34;24;37
29;53;37;24;36
29;52;34;24;37
28;53;35;24;37
29;53;35;25;36
29;52;34;24;36
29;53;36;24;37
29;52;36;24;37
29;53;33;24;37
29;52;35;25;37
29;52;37;24;37
29;52;36;24;37
28;52;33;24;37
29;52;34;24;37
29;52;33;24;37
29;53;34;25;36
29;53;32;24;37
29;53;32;25;37
29;52;34;24;37
29;52;34;25;37
29;52;32;24;37
29;53;34;24;37
28;53;32;24;37
29;53;32;25;36
29;52;32;25;36
29;52;35;25;36
29;52;32;24;37
29;52;32;24;37
29;52;33;25;37
29;52;34;24;37
29;53;32;24;37
29;52;33;25;36
29;52;32;24;37
29;52;33;25;37
29;52;33;24;37
29;52;35;25;37
28;52;34;24;37
29;52;35;24;36
28;52;35;25;37
29;53;36;24;36
29;52;34;25;37
28;52;36;25;36
29;53;35;25;36
28;53;36;25;37
29;52;36;24;37
29;53;35;24;36
29;53;34;25;36
29;52;36;24;36
29;52;36;24;37
28;52;35;24;37
28;52;37;25;36
29;52;38;25;37
29;53;38;24;37
29;52;37;25;37
29;53;38;25;37
28;52;38;24;37
29;52;37;25;36
29;52;38;24;37
29;52;37;24;37
29;52;38;25;36
28;52;37;24;36
28;53;35;25;36
29;52;37;25;36
29;53;36;25;37
29;52;36;24;36
28;53;35;24;37
29;53;37;25;37
29;52;36;24;37
29;53;35;24;37
29;52;34;24;37
29;52;33;24;36
28;53;36;24;36
28;52;33;24;37
29;52;33;24;36
29;52;35;25;37
29;52;36;24;37
29;52;34;24;37
29;52;35;24;36
29;52;35;24;37
28;52;35;25;37
28;52;34;24;37
29;52;35;24;37
28;53;35;25;36
29;53;35;25;36
29;53;34;24;36
29;52;33;25;36
28;53;36;24;36
28;52;34;25;37
28;53;34;25;36
29;53;35;24;36
29;52;35;25;36
29;53;35;24;37
29;52;34;24;36
29;52;35;24;37
29;52;35;24;36
29;53;34;25;36
29;53;36;24;36
28;52;35;25;36
29;52;33;25;37
29;53;34;24;37
28;52;35;25;37
29;52;36;24;36
29;52;33;24;37
28;53;35;25;37
28;53;36;24;37
28;52;34;24;37
29;53;35;24;36
29;53;36;24;36
29;53;35;24;36
29;53;36;24;36
28;52;36;24;36
29;53;34;25;37
29;52;35;24;37
28;53;36;24;37
29;53;33;25;37
29;52;35;25;36
29;53;36;24;37
29;52;33;25;37
28;52;36;25;37
29;53;36;24;36
29;53;34;25;36
29;52;33;25;37
28;52;35;24;36
28;53;33;24;37
29;53;34;24;36
28;52;34;25;36
29;52;36;24;37
28;52;34;24;36
29;52;35;24;36
29;52;35;24;37
29;53;36;24;36
29;53;34;24;37
29;52;35;25;36
28;52;36;25;37
29;53;34;24;36
29;52;34;24;37
29;53;36;25;37
28;52;33;25;36
29;53;34;25;36
29;52;33;25;37
29;52;36;24;37
29;52;35;24;37
29;52;34;25;36
29;52;34;24;36
28;53;35;24;37
29;52;35;24;37
28;52;33;24;37
28;52;35;24;37
29;52;33;24;36
29;53;34;24;36
28;52;33;24;36
29;53;35;25;37
28;52;34;24;37
28;53;35;25;37
29;53;33;24;37
28;52;33;24;37
28;52;34;25;36
29;52;32;25;37
29;53;32;24;36
29;52;34;24;37
28;52;35;24;36
29;52;33;24;36
29;53;33;25;37
29;53;33;24;36
28;52;34;24;37
29;52;35;24;36
29;52;35;25;37
29;53;35;25;37
29;53;33;24;37
29;53;35;25;36
29;52;33;24;37
29;52;36;24;37
28;53;33;25;36
29;52;33;25;37
29;53;35;24;37
29;53;36;24;36
28;53;32;25;37
28;52;34;25;37
29;52;35;24;37
28;53;33;24;37
28;53;33;24;36
28;53;35;25;37
29;53;32;24;37
28;53;34;24;37
28;53;35;24;36
29;53;35;25;37
28;52;34;25;37
29;53;33;24;37
28;52;33;24;37
29;53;33;25;37
28;53;32;24;37
28;52;32;25;37
29;53;34;24;37
29;53;33;25;37
28;52;34;25;36
29;52;32;24;36
28;53;32;24;36
29;52;33;24;37
29;52;33;24;36
29;53;35;24;36
29;52;33;25;36
29;52;34;24;36
28;52;35;24;36
29;53;33;24;37
29;52;32;24;36
29;53;34;25;36
29;53;32;25;36
28;52;32;24;36
29;52;31;25;37
28;53;32;25;36
29;52;32;24;36
28;53;32;24;37
29;53;32;24;36
29;52;34;25;37
29;52;33;24;37
28;52;33;24;37
29;52;34;24;37
28;53;32;24;37
28;53;34;24;37
29;53;32;25;36
29;53;32;25;37
29;52;34;25;37
28;53;35;24;36
28;53;34;24;37
29;52;33;25;37
29;53;35;24;37
28;52;36;24;36
28;52;36;24;37
28;53;35;25;37
29;53;36;25;37
29;53;34;25;37
29;52;34;24;37
28;52;33;24;37
29;53;36;25;37
29;53;36;25;37
29;53;33;24;37
29;53;36;25;37
29;52;35;25;37
29;53;36;24;37
29;53;33;25;37
28;52;35;24;36
28;52;35;24;37
28;53;34;25;36
29;53;34;25;37
29;53;33;25;37
28;53;35;24;37
29;53;34;25;36
29;53;33;25;37
29;53;35;25;36
28;53;34;24;37
29;52;33;25;37
29;53;34;25;37
28;53;35;25;37
28;52;33;24;37
29;53;35;24;36
28;53;36;25;37
29;53;36;25;37
28;53;34;25;37
28;53;34;24;36
29;53;35;24;37
28;53;33;25;37
28;53;33;25;37
28;53;33;25;37
29;53;34;24;37
29;52;35;25;37
29;53;34;24;36
28;53;34;25;36
29;53;36;25;37
29;53;34;24;37
29;53;33;24;37
29;53;33;24;36
