t1;t2;t3;t4;t5;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;39;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;28;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;20;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;20;30;;;;;;;;;;;;;;
30;29;40;20;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
30;28;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
30;29;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;29;40;21;30;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;29;39;20;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;29;40;20;30;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;20;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;41;21;30;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;27;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;27;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
29;28;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
29;28;40;21;30;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
29;27;40;21;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;22;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;28;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
28;26;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;39;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
28;27;40;20;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
28;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;40;20;29;;;;;;;;;;;;;;
27;27;40;20;29;;;;;;;;;;;;;;
27;27;39;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;41;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;27;40;21;29;;;;;;;;;;;;;;
27;26;39;20;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;39;20;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;39;21;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;39;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;39;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;27;39;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;21;29;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;27;40;20;29;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
27;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;27;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;39;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;41;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
26;25;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
26;25;40;20;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
26;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;39;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
26;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;41;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
24;25;40;20;27;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
26;26;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;39;20;27;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;26;40;21;28;;;;;;;;;;;;;;
25;26;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;41;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;24;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;20;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;20;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;24;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;24;40;21;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
25;25;40;21;28;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
24;24;40;21;27;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;39;21;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;24;40;21;27;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
24;25;40;21;28;;;;;;;;;;;;;;
